TimeStamp,Reference,Position,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta PV,PID Output
379.13,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.14,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.15,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.16,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.16,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.17,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.18,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.19,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.2,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.21,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.22,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.23,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.24,0.001526,0,0,0.051817,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.25,0.001526,0,0,-0.086362,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.26,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.27,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.28,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.29,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.3,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.31,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.32,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.32,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.33,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.34,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.35,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.36,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.37,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.38,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.39,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.4,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.41,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.42,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.43,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.44,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.45,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.46,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.47,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.48,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.48,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.49,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.5,0.001526,0,0,-0.086362,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.51,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.52,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.53,0.001526,0,0,-0.109392,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.54,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.55,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.56,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.57,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.58,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.59,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.6,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.61,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.62,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.63,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.64,0.001526,0,0,0.025909,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.65,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.66,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.67,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.68,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.69,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.7,0.001526,0,0,0.002879,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.71,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.72,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.73,0.001526,0,0,0.048938,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.74,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.75,0.001526,0,0,0.028787,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.76,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.77,0.001526,0,0,0.005757,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.78,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.79,0.001526,0,0,-0.040302,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.8,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.8,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.81,0.001526,0,0,-0.063332,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.82,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
379.83,0.001526,0,0,-0.017272,0,0.001526,0.001526,0.001526,0.001526,0.001526
